Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
TSCDF,TESCO PLC NEW,OTCQX International Premier,3.775000,0.666700,245,Foreign Ordinary Shares,United Kingdom,England
TSCDY,TESCO PLC S/ADR,OTCQX International Premier,11.310000,0.088500,116382,ADRs,United Kingdom,England
KGFHF,KINGFISHER PLC ORD,OTCQX International Premier,3.900000,,0,Foreign Ordinary Shares,United Kingdom,
KGFHY,KINGFISHER PLC S/ADR,OTCQX International Premier,7.860500,-1.743800,90563,ADRs,United Kingdom,
TATYF,TATE & LYLE PLC ORD,OTCQX International Premier,10.016300,,0,Foreign Ordinary Shares,United Kingdom,
TATYY,TATE & LYLE PLC S/ADR,OTCQX International Premier,40.130000,-0.520600,141,ADRs,United Kingdom,
IMBBF,IMPERIAL BRANDS PLC ORD,OTCQX International Premier,22.205000,0.931800,750,Foreign Ordinary Shares,United Kingdom,
IMBBY,IMPERIAL BRANDS PLC ADR,OTCQX International Premier,22.630000,1.687300,84927,ADRs,United Kingdom,
JSAIY,J SAINSBURY PLC S/ADR,OTCQX International Premier,13.944500,-1.730100,89806,ADRs,United Kingdom,
JSNSF,J SAINSBURY PLC ORD,OTCQX International Premier,3.580000,,0,Foreign Ordinary Shares,United Kingdom,
AAUKF,ANGLO AMER PLC ORD.,OTCQX International Premier,53.220000,2.149700,1194,Foreign Ordinary Shares,United Kingdom,
NGLOY,ANGLO AMERICAN SPNS/ADR,OTCQX International Premier,26.570000,0.150800,680117,ADRs,United Kingdom,
EJTTF,EASYJET PLC ORD,OTCQX International Premier,7.560000,-1.434200,249,Foreign Ordinary Shares,United Kingdom,
ESYJY,EASYJET PLC S/ADR,OTCQX International Premier,7.530000,2.728500,68840,ADRs,United Kingdom,
MAKSF,MARKS & SPENCER GRP ORD,OTCQX International Premier,2.230000,-5.903200,660,Foreign Ordinary Shares,United Kingdom,England
MAKSY,MARKS & SPENCER GRP S/ADR,OTCQX International Premier,4.450000,-1.111100,28235,ADRs,United Kingdom,England
EDVMF,ENDEAVOUR MNG PLC,OTCQX International Premier,27.295000,-0.997500,7612,Foreign Ordinary Shares,United Kingdom,
BTVCY,BRITVIC PLC S/ADR,OTCQX International Premier,22.110000,-1.294600,10327,ADRs,United Kingdom,England
SILXF,SILEX SYSTEMS LTD ORD,OTCQX International,0.921600,4.727300,1800,Foreign Ordinary Shares,Australia,New South Wales
SILXY,SILEX SYS LTD SPON ADR,OTCQX International,4.470000,,54,ADRs,Australia,New South Wales
PALAF,PALADIN ENERGY LTD ORD,OTCQX International,0.627550,2.206800,524422,Foreign Ordinary Shares,Australia,Western Australia
SPHRF,STARPHARMA HOLDINGS LTD,OTCQX International,0.755150,,0,Foreign Ordinary Shares,Australia,Victoria
SPHRY,STARPHARMA HLDGS S/ADR,OTCQX International,6.700000,0.000000,102,ADRs,Australia,Victoria
DYLLF,DEEP YELLOW LTD ORD NEW,OTCQX International,0.669900,3.061500,250589,Foreign Ordinary Shares,Australia,Western Australia
ELVUF,ELEVATE URANIUM LTD,OTCQX International,0.440000,2.349400,87412,Foreign Ordinary Shares,Australia,Western Australia
MNSEF,MAGNIS ENERGY TECH LTD,OTCQX International,0.337000,0.597000,97046,Foreign Ordinary Shares,Australia,New South Wales
COGZF,COGSTATE LTD ORD,OTCQX International,1.640000,7.541000,2902,Foreign Ordinary Shares,Australia,Victoria
CTTZF,CENTAURUS METALS LTD ORD,OTCQX International,0.850000,,0,Foreign Ordinary Shares,Australia,Western Australia
CIAFF,CHAMPION IRON LTD,OTCQX International,4.950900,6.281300,8263,Foreign Ordinary Shares,Australia,New South Wales
SREMF,SUNRISE ENERGY METALS LTD,OTCQX International,1.460000,1.388900,4235,Foreign Ordinary Shares,Australia,Victoria
BCHPY,BRAINCHIP HLDGS LTD S/ADR,OTCQX International,36.770000,6.179600,379,ADRs,Australia,New South Wales
BRCHF,BRAINCHIP HLDGS LTD ORD,OTCQX International,0.940000,-2.379200,88571,Foreign Ordinary Shares,Australia,New South Wales
FLNCF,FREELANCER LTD ORD,OTCQX International,0.383650,,0,Foreign Ordinary Shares,Australia,New South Wales
AZZVF,AVZ MINERALS LTD ORD,OTCQX International,0.620000,5.406300,24568,Foreign Ordinary Shares,Australia,Western Australia
BNIGF,BERONI GROUP LTD,OTCQX International,2.490000,,50,Foreign Ordinary Shares,Australia,New South Wales
BQSSF,BOSS ENERGY LTD NEW,OTCQX International,1.880000,5.766500,71746,Foreign Ordinary Shares,Australia,Western Australia
JRVMF,JERVOIS GLOBAL LIMITED,OTCQX International,0.550100,5.788500,601389,Foreign Ordinary Shares,Australia,Victoria
BLSTF,BLACKSTONE MINERALS LTD,OTCQX International,0.350000,,0,Common Stock,Australia,Western Australia
NVNXF,NOVONIX LTD,OTCQX International,3.875000,-0.895100,151704,Foreign Ordinary Shares,Australia,Queensland
WRMCF,WHITE ROCK MINERALS NEW,OTCQX International,0.159800,0.000000,34200,Foreign Ordinary Shares,Australia,Victoria
ECGFF,ECOGRAF LTD,OTCQX International,0.440000,,0,Foreign Ordinary Shares,Australia,Western Australia
MZZMF,MATADOR MINING LTD,OTCQX International,0.215000,-3.196800,231326,Foreign Ordinary Shares,Australia,Western Australia
FYIRF,FYI RESOURCES LTD,OTCQX International,0.198600,-27.597500,2958,Foreign Ordinary Shares,Australia,Western Australia
ALLIF,ATLANTIC LITHIUM LTD,OTCQX International,0.540000,-4.979800,24234,Foreign Ordinary Shares,Australia,
SSPCF,SIRIUSPOINT LTD CNTGT RTS,OTCQX International,7.500000,,0,Rights,Bermuda,
RQIHF,RANDALL & QUILTER INVT,OTCQX International,2.210000,,0,Foreign Ordinary Shares,Bermuda,
SROYF,SAILFISH ROYALTY CORP,OTCQX International,1.180000,0.220800,1392,Foreign Ordinary Shares,British Virgin Islands,
LSANF,LOS ANDES COPPER LTD,OTCQX International,13.060000,3.729000,3350,Foreign Ordinary Shares,Canada,British Columbia
LONCF,LONCOR GOLD INC,OTCQX International,0.451400,,0,Foreign Ordinary Shares,Canada,Ontario
CXBMF,CALIBRE MINING CORP ORD,OTCQX International,1.033600,-0.615400,186379,Foreign Ordinary Shares,Canada,British Columbia
NDVAF,INDIVA LTD,OTCQX International,0.245000,6.568100,10451,Foreign Ordinary Shares,Canada,Ontario
FGOVF,FREEGOLD VENTURES LTD,OTCQX International,0.463000,2.989600,11473,Foreign Ordinary Shares,Canada,British Columbia
HMENF,HEMISPHERE ENERGY CORP,OTCQX International,1.095000,4.385100,216470,Foreign Ordinary Shares,Canada,British Columbia
TAOIF,TAG OIL LTD,OTCQX International,0.298860,-0.678000,32500,Foreign Ordinary Shares,Canada,British Columbia
RUPRF,RUPERT RESOURCES LTD,OTCQX International,4.020000,-1.711500,5631,Foreign Ordinary Shares,Canada,British Columbia
ALLXF,ARIS GOLD CORP,OTCQX International,1.270000,-3.787900,8195,Foreign Ordinary Shares,Canada,British Columbia
MBAIF,CIBT EDUCATION GROUP INC,OTCQX International,0.490000,,0,Foreign Ordinary Shares,Canada,British Columbia
MRVFF,NUVO PHARMACEUTICALS ORD,OTCQX International,1.070000,0.000000,3300,Foreign Ordinary Shares,Canada,Ontario
SRLZF,SALAZAR RESOURCES LTD ORD,OTCQX International,0.250000,1.337700,7000,Foreign Ordinary Shares,Canada,British Columbia
CBWTF,AUXLY CANNABIS GRP INC,OTCQX International,0.122500,2.083300,113388,Foreign Ordinary Shares,Canada,Ontario
STRPF,STARR PEAK MNG LTD,OTCQX International,1.440000,0.699300,40390,Foreign Ordinary Shares,Canada,British Columbia
NWCCF,NORTHWEST COPPER CORP,OTCQX International,0.520000,1.960800,3600,Foreign Ordinary Shares,Canada,British Columbia
COPAF,COPAUR MINERALS INC,OTCQX International,1.070000,-3.603600,42890,Foreign Ordinary Shares,Canada,British Columbia
JAGGF,JAGUAR MINING INC,OTCQX International,3.881000,1.941100,67673,Foreign Ordinary Shares,Canada,Ontario
CYDVF,CYPRESS DEVELOPMENT CORP,OTCQX International,1.080000,2.857100,149881,Foreign Ordinary Shares,Canada,British Columbia
ABSSF,AIRBOSS OF AMERICA CORP,OTCQX International,26.110000,-5.569600,3555,Foreign Ordinary Shares,Canada,Ontario
PLSDF,PULSE SEISMIC INC,OTCQX International,1.855000,0.270300,4700,Foreign Ordinary Shares,Canada,Alberta
ATLYF,ALTALEY MINING CORP,OTCQX International,0.282020,2.181200,56953,Foreign Ordinary Shares,Canada,British Columbia
CNNEF,CANACOL ENERGY ORD,OTCQX International,2.584000,1.218200,4150,Foreign Ordinary Shares,Canada,Alberta
UGDIF,UNIGOLD INC,OTCQX International,0.094800,3.719900,10000,Foreign Ordinary Shares,Canada,Ontario
OLNCF,OMNI LITE INDUS CDA INC,OTCQX International,0.630000,,0,Foreign Ordinary Shares,Canada,Ontario
ANXGF,ANACONDA MINING INC,OTCQX International,0.553700,-3.292300,29316,Foreign Ordinary Shares,Canada,Ontario
QTRHF,QUARTERHILL INC,OTCQX International,1.720000,,0,Foreign Ordinary Shares,Canada,Ontario
GLBXF,GLOBEX MNG ENTERPRS NEW,OTCQX International,1.053000,-1.588800,13215,Foreign Ordinary Shares,Canada,Ontario
RIOFF,RIO2 LIMITED NEW,OTCQX International,0.545100,3.749500,121391,Foreign Ordinary Shares,Canada,Ontario
GSVRF,GUANAJUATO SILVER CO LTD,OTCQX International,0.479000,3.455700,100701,Foreign Ordinary Shares,Canada,British Columbia
BSXGF,BELO SUN MINING CORP ORD,OTCQX International,0.510000,2.000000,72692,Foreign Ordinary Shares,Canada,Ontario
CRPOF,CEAPRO INC,OTCQX International,0.345000,-4.166700,5000,Foreign Ordinary Shares,Canada,Alberta
FMCXF,FORAN MINING CORP,OTCQX International,1.989500,2.398500,14306,Foreign Ordinary Shares,Canada,British Columbia
LMRXF,LARAMIDE RESOURCE LTD,OTCQX International,0.619960,2.253000,26122,Foreign Ordinary Shares,Canada,Ontario
MEAUF,MONETA GOLD INC,OTCQX International,1.680000,-1.176500,25650,Foreign Ordinary Shares,Canada,Ontario
NKOSF,LABRADOR GOLD CORP,OTCQX International,0.635500,-1.807800,44558,Foreign Ordinary Shares,Canada,Ontario
RECAF,RECONNAISSANCE EGY AFRICA,OTCQX International,4.860000,4.516100,495776,Foreign Ordinary Shares,Canada,British Columbia
GLATF,GLOBAL ATOMIC CORP,OTCQX International,3.690000,2.785500,380314,Foreign Ordinary Shares,Canada,Ontario
SSVFF,STHN SILVER EXPL CORP,OTCQX International,0.259200,-0.115600,270687,Foreign Ordinary Shares,Canada,British Columbia
ESKYF,ESKAY MINING CORP,OTCQX International,2.330000,-1.183300,67856,Foreign Ordinary Shares,Canada,Ontario
MBXBF,MICROBIX BIOSYSTEMS INC,OTCQX International,0.427900,0.046800,7500,Foreign Ordinary Shares,Canada,Ontario
HNCKF,GIGA METALS CORP,OTCQX International,0.248560,3.566700,250972,Foreign Ordinary Shares,Canada,British Columbia
AOTVF,ASCOT RESOURCES LTD,OTCQX International,0.870500,2.532400,148289,Foreign Ordinary Shares,Canada,British Columbia
IDKFF,THREED CAPITAL INC,OTCQX International,0.573500,1.021700,17096,Foreign Ordinary Shares,Canada,Ontario
LITOF,FRONTIER LITHIUM ORD,OTCQX International,2.240300,2.761300,77862,Foreign Ordinary Shares,Canada,Ontario
OCGSF,OUTCROP SILVER & GOLD CP,OTCQX International,0.205000,-23.989600,247265,Foreign Ordinary Shares,Canada,British Columbia
ELRRF,ELORO RESOURCES LTD,OTCQX International,3.702200,6.382000,85158,Foreign Ordinary Shares,Canada,Ontario
EXCOF,EXCO TECHS LTD,OTCQX International,7.290000,,0,Foreign Ordinary Shares,Canada,Ontario
ARREF,AMERIGO RESOURCES LTD,OTCQX International,1.360000,2.255600,95556,Foreign Ordinary Shares,Canada,British Columbia
KOREF,KORE MNG LTD,OTCQX International,0.300000,1.954100,84049,Foreign Ordinary Shares,Canada,British Columbia
WLBMF,WALLBRIDGE MINING CO LTD,OTCQX International,0.257000,0.390600,135744,Foreign Ordinary Shares,Canada,Ontario
HEOFF,H2O INNOVATION INC,OTCQX International,1.800000,,11,Foreign Ordinary Shares,Canada,Quebec
CHXMF,TROILUS GOLD CORP,OTCQX International,0.589400,-3.281900,4000,Foreign Ordinary Shares,Canada,Ontario
ATUSF,ALTIUS MINERALS CORP,OTCQX International,17.647500,5.107200,48637,Foreign Ordinary Shares,Canada,Newfoundland
AUNFF,AURCANA SILVER CORP,OTCQX International,0.248310,1.351000,238398,Foreign Ordinary Shares,Canada,British Columbia
CMRZF,COMMERCE RES CORP,OTCQX International,0.156000,-1.140700,23100,Foreign Ordinary Shares,Canada,British Columbia
AMXEF,AMEX EXPLORATION INC ORD,OTCQX International,2.220100,-2.198200,15895,Foreign Ordinary Shares,Canada,Quebec
INXSF,INTOUCH INSIGHT LTD LTD,OTCQX International,0.412000,-3.715800,7700,Foreign Ordinary Shares,Canada,Ontario
HSTXF,HELIOSTAR METALS LTD,OTCQX International,0.435900,2.036500,32075,Foreign Ordinary Shares,Canada,British Columbia
CHPGF,CHESAPEAKE GOLD CORP,OTCQX International,2.577500,-4.537000,7417,Foreign Ordinary Shares,Canada,British Columbia
LMGDF,LUMINA GOLD CORP,OTCQX International,0.457000,3.067200,23734,Foreign Ordinary Shares,Canada,British Columbia
RCKTF,ROCK TECH LINTHIUM INC,OTCQX International,3.600000,3.597100,2453,Foreign Ordinary Shares,Canada,British Columbia
TPRFF,GCM MNG CORP,OTCQX International,4.521000,-0.637400,20055,Foreign Ordinary Shares,Canada,Ontario
FLYLF,FLYHT AEROSPACE SLTNS LTD,OTCQX International,0.561000,-4.040200,2475,Foreign Ordinary Shares,Canada,Alberta
BCEKF,BEAR CREEK MINING CORP,OTCQX International,0.909200,-3.879900,84328,Foreign Ordinary Shares,Canada,British Columbia
NUMIF,NUMINUS WELLNESS INC,OTCQX International,0.396030,1.002300,50539,Foreign Ordinary Shares,Canada,British Columbia
GALKF,GALANTAS GOLD CORP,OTCQX International,0.412000,-3.058800,58820,Foreign Ordinary Shares,Canada,Ontario
SGSVF,SABINA GOLD & SILVER CORP,OTCQX International,1.163500,-0.555600,280455,Foreign Ordinary Shares,Canada,British Columbia
PTALF,PETROTAL CORP ORD,OTCQX International,0.550000,1.326500,519367,Foreign Ordinary Shares,Canada,Alberta
SRGXF,SURGE COPPER CORP,OTCQX International,0.224050,1.334200,30870,Foreign Ordinary Shares,Canada,British Columbia
TRBMF,TORQ RESOURCES INC,OTCQX International,0.555000,0.000000,3535,Foreign Ordinary Shares,Canada,British Columbia
DYFSF,DYNACERT INC,OTCQX International,0.133400,,0,Foreign Ordinary Shares,Canada,Ontario
WHGOF,WHITE GOLD CORP ORD,OTCQX International,0.521800,-1.547200,33700,Foreign Ordinary Shares,Canada,Ontario
DLTNF,DELTA 9 CANNABIS INC,OTCQX International,0.223700,4.581600,11912,Foreign Ordinary Shares,Canada,Manitoba
TSKFF,TALISKER RES LTD,OTCQX International,0.211700,0.857600,22500,Foreign Ordinary Shares,Canada,Ontario
CWLPF,CALDWELL PARTNER INTL CRP,OTCQX International,1.470000,,0,Foreign Ordinary Shares,Canada,Ontario
MISVF,MINCO SILVER CORP,OTCQX International,0.247150,-7.779900,3674,Foreign Ordinary Shares,Canada,British Columbia
WDOFF,WESDOME GOLD MINES LTD,OTCQX International,11.747900,2.530100,75254,Foreign Ordinary Shares,Canada,Ontario
CPFXF,COPPER FOX METALS INC,OTCQX International,0.196900,7.419500,19921,Foreign Ordinary Shares,Canada,Alberta
XEBEF,XEBEC ADSORPTION INC,OTCQX International,1.320000,-2.222200,45850,Foreign Ordinary Shares,Canada,Quebec
OREAF,OREA MNG CORP,OTCQX International,0.070900,3.352800,1031649,Foreign Ordinary Shares,Canada,British Columbia
MAIFF,MINERA ALAMOS INC,OTCQX International,0.412000,-1.904800,342797,Foreign Ordinary Shares,Canada,Ontario
DKLRF,DECKLAR RES INC,OTCQX International,0.430000,-3.734200,1000,Foreign Ordinary Shares,Canada,Ontario
CVALF,COVALON TECHS LTD,OTCQX International,1.760000,-3.296700,1100,Foreign Ordinary Shares,Canada,Ontario
UURAF,UCORE RARE METALS INC,OTCQX International,0.779500,-1.329100,15279,Foreign Ordinary Shares,Canada,Nova Scotia
CNSNF,CONSTANTINE METAL RES,OTCQX International,0.310000,8.202400,87030,Foreign Ordinary Shares,Canada,British Columbia
MAKOF,MAKO MNG CORP,OTCQX International,0.267250,-1.018500,93403,Foreign Ordinary Shares,Canada,British Columbia
TREVF,TREVALI MINING CORP,OTCQX International,1.020600,12.773500,25231,Foreign Ordinary Shares,Canada,British Columbia
HPQFF,HPQ-SILICON RES INC,OTCQX International,0.275000,-2.596300,31656,Foreign Ordinary Shares,Canada,Quebec
CRECF,CRITICAL ELEMENTS LITHIUM,OTCQX International,1.050000,5.000000,16486,Foreign Ordinary Shares,Canada,Quebec
OPSSF,OPSENS INC,OTCQX International,1.590000,-1.639300,27183,Foreign Ordinary Shares,Canada,Quebec
WOWMF,WOW UNLIMITED MEDIA INC,OTCQX International,1.067700,,0,Foreign Ordinary Shares,Canada,British Columbia
TSRMF,TREASURY METALS INC,OTCQX International,0.590000,4.609900,29684,Foreign Ordinary Shares,Canada,Ontario
ORZCF,OREZONE GOLD CORP,OTCQX International,1.069334,-1.896000,34275,Foreign Ordinary Shares,Canada,British Columbia
PHNMF,PHENOM RESOURCES CORP,OTCQX International,0.445850,6.969800,396080,Foreign Ordinary Shares,Canada,British Columbia
DMEHF,DESERT MTN ENERGY CORP,OTCQX International,1.990000,3.538000,27670,Foreign Ordinary Shares,Canada,British Columbia
BONXF,BONTERRA RES INC ORD,OTCQX International,0.980000,2.617800,44476,Foreign Ordinary Shares,Canada,Quebec
MIMZF,NIGHTHAWK GOLD CORP,OTCQX International,0.600000,4.347800,2024,Foreign Ordinary Shares,Canada,Ontario
OMZNF,OSISKO METALS INC,OTCQX International,0.304900,3.601800,14691,Foreign Ordinary Shares,Canada,Quebec
GASXF,NG ENERGY INTL CORP,OTCQX International,1.284900,-1.161500,38043,Foreign Ordinary Shares,Canada,British Columbia
SILEF,SILVER ELEPHANT MNG CORP,OTCQX International,1.240000,-3.125000,7766,Foreign Ordinary Shares,Canada,British Columbia
EXMGF,EXCELSIOR MINING CORP,OTCQX International,0.326000,-0.806300,77560,Foreign Ordinary Shares,Canada,British Columbia
HERTF,HERITAGE CANNABIS HLDGS,OTCQX International,0.036400,-7.941300,237152,Foreign Ordinary Shares,Canada,Ontario
GPHOF,GRAPHITE ONE INC,OTCQX International,1.260100,0.808000,13593,Foreign Ordinary Shares,Canada,British Columbia
MMRGF,MINAURUM GOLD INC ORD,OTCQX International,0.287000,16.999600,669499,Foreign Ordinary Shares,Canada,British Columbia
LOMLF,LION ONE METALS LTD,OTCQX International,0.995800,1.567200,109785,Foreign Ordinary Shares,Canada,British Columbia
KRRGF,KARORA RESOURCES INC,OTCQX International,4.310000,0.700900,63568,Foreign Ordinary Shares,Canada,Ontario
AIRRF,AURION RESOURCES LTD ORD,OTCQX International,0.810000,1.503800,41680,Foreign Ordinary Shares,Canada,Newfoundland
QEXGF,QUESTEX GOLD & COPPER LTD,OTCQX International,0.642200,3.115000,3000,Foreign Ordinary Shares,Canada,British Columbia
TGLDF,TRILLIUM GOLD MINES INC,OTCQX International,0.411860,,0,Foreign Ordinary Shares,Canada,British Columbia
OGNRF,OROGEN ROYALTIES INC,OTCQX International,0.370000,0.000000,36297,Foreign Ordinary Shares,Canada,British Columbia
TNYBF,TINLEY BEVERAGE CO ORD,OTCQX International,0.115950,0.086300,13365,Foreign Ordinary Shares,Canada,Ontario
GUYGF,G2 GOLDFIELDS INC,OTCQX International,0.411180,-2.100000,29457,Common Stock,Canada,Ontario
GLGDF,GOGOLD RESOURCES INC ORD,OTCQX International,2.479000,0.364400,65501,Foreign Ordinary Shares,Canada,Nova Scotia
LGDTF,LIBERTY GOLD CORP ORD,OTCQX International,0.860000,0.939000,101389,Foreign Ordinary Shares,Canada,British Columbia
AAGFF,AFTERMATH SILVER LTD ORD,OTCQX International,0.296500,0.764700,136009,Foreign Ordinary Shares,Canada,British Columbia
EVGDF,ELEVATION GOLD MNG CORP,OTCQX International,0.510200,-1.884600,7433,Foreign Ordinary Shares,Canada,British Columbia
CGLCF,CASSIAR GOLD CORP,OTCQX International,0.942320,-2.501800,138193,Foreign Ordinary Shares,Canada,Alberta
WVMDF,WEST VAULT MINING INC.,OTCQX International,0.908900,3.284100,26490,Foreign Ordinary Shares,Canada,British Columbia
DNCVF,DEFIANCE SILVER CORP,OTCQX International,0.481000,-1.904800,197871,Foreign Ordinary Shares,Canada,British Columbia
ARSMF,ARES STRATEGIC MNG INC,OTCQX International,0.316800,1.701400,199819,Foreign Ordinary Shares,Canada,British Columbia
CLLXF,CALLINEX MINES INC,OTCQX International,2.248000,2.181800,10872,Foreign Ordinary Shares,Canada,British Columbia
CBULF,GRATOMIC INC,OTCQX International,0.929300,2.844200,25876,Foreign Ordinary Shares,Canada,Ontario
NSRPF,NOVO RES CORP,OTCQX International,0.803300,-1.833100,78684,Foreign Ordinary Shares,Canada,British Columbia
DOLLF,DOLLY VARDEN SILVER CORP,OTCQX International,0.638500,-0.218800,87285,Foreign Ordinary Shares,Canada,British Columbia
TAKOF,DRONE DELIVERY CDA CORP,OTCQX International,0.480000,5.055800,15179,Foreign Ordinary Shares,Canada,Ontario
MGDPF,MARATHON GOLD CORP ORD,OTCQX International,2.369900,-1.398000,18904,Foreign Ordinary Shares,Canada,Ontario
TOBAF,TAAT GLOBAL ALTERNATIVES,OTCQX International,1.250000,0.120100,77325,Foreign Ordinary Shares,Canada,British Columbia
MGPHF,MASON GRAPHITE INC,OTCQX International,0.342400,2.946500,154187,Foreign Ordinary Shares,Canada,Quebec
ATCMF,ATICO MINING CORP,OTCQX International,0.356700,1.335200,11203,Foreign Ordinary Shares,Canada,British Columbia
IFABF,IFABRIC CORPORATION,OTCQX International,2.590000,,0,Foreign Ordinary Shares,Canada,Ontario
AHOTF,AMERICAN HOTEL I/P REIT,OTCQX International,3.460000,-0.282400,4100,Units,Canada,British Columbia
FCUUF,FISSION URANIUM CORP ORD,OTCQX International,0.769300,5.383600,630875,Foreign Ordinary Shares,Canada,British Columbia
ALMTF,ALMONTY INDS INC ORD,OTCQX International,0.780000,7.438000,12950,Foreign Ordinary Shares,Canada,Ontario
SECUF,SSC SEC SVCS CORP,OTCQX International,1.830000,,0,Foreign Ordinary Shares,Canada,Saskatchewan
ALVOF,ALVOPETRO ENERGY LTD,OTCQX International,3.510000,0.285700,35873,Foreign Ordinary Shares,Canada,Alberta
YGTFF,GOLD TERRA RESOURCE CORP,OTCQX International,0.178800,2.817700,69057,Foreign Ordinary Shares,Canada,British Columbia
GENGF,GEAR ENERGY LTD,OTCQX International,1.259900,-0.046800,253442,Foreign Ordinary Shares,Canada,Alberta
ATBPF,ANTIBE THERAPEUTICS INC,OTCQX International,0.580000,0.493800,6425,Foreign Ordinary Shares,Canada,Ontario
JRNGF,JOURNEY ENERGY INC,OTCQX International,2.920000,0.343600,145713,Foreign Ordinary Shares,Canada,Alberta
EMHTF,EMERALD HEALTH THERAPUTCS,OTCQX International,0.025000,-20.178800,31586,Foreign Ordinary Shares,Canada,British Columbia
RGLSF,REGULUS RES INC,OTCQX International,0.803290,2.683100,600,Foreign Ordinary Shares,Canada,British Columbia
FFMGF,FIRST MINING GOLD CORP,OTCQX International,0.230400,1.969500,236344,Foreign Ordinary Shares,Canada,British Columbia
THCBF,THC BIOMED INTL LTD ORD,OTCQX International,0.058520,-2.466700,48340,Foreign Ordinary Shares,Canada,British Columbia
VLMGF,VISCOUNT MINING CORP ORD,OTCQX International,0.340000,2.843300,1000,Foreign Ordinary Shares,Canada,British Columbia
MSNVF,MISSION READY SOLTNS INC,OTCQX International,0.231100,-3.708300,86307,Foreign Ordinary Shares,Canada,British Columbia
PTRUF,PETRUS RES LTD ORD,OTCQX International,1.190000,4.845800,36272,Foreign Ordinary Shares,Canada,Alberta
SLVTF,SILVER TIGER METALS INC,OTCQX International,0.539405,7.344300,292918,Foreign Ordinary Shares,Canada,Nova Scotia
KCCFF,KUTCHO COPPER CORP ORD,OTCQX International,0.629500,9.900700,14188,Foreign Ordinary Shares,Canada,British Columbia
WSTRF,WESTERN URANIUM&VANADIUM,OTCQX International,1.765600,9.664600,85648,Foreign Ordinary Shares,Canada,Ontario
IRVRF,IRVING RES INC ORD,OTCQX International,0.984200,0.081400,24691,Foreign Ordinary Shares,Canada,British Columbia
KNTNF,K92 MINING INC,OTCQX International,6.520000,4.823200,154523,Foreign Ordinary Shares,Canada,British Columbia
VSQTF,VICTORY SQUARE TECH ORD,OTCQX International,0.200200,-4.347800,106204,Foreign Ordinary Shares,Canada,British Columbia
